"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
10,1000,1000,1,3,random,hdf5,11.229,0.401,11.676
1,5000,1000,0.005,3,random,hdf5,94.692,10.468,105.345
2,5000,1000,0.005,3,random,hdf5,124.004,13.574,137.892
3,5000,1000,0.005,3,random,hdf5,131.023,14.917,146.196
4,5000,1000,0.005,3,random,hdf5,110.067,12.159,122.464
5,5000,1000,0.005,3,random,hdf5,115.54,11.779,127.569
6,5000,1000,0.005,3,random,hdf5,130.804,13.112,144.172
7,5000,1000,0.005,3,random,hdf5,98.025,11.385,109.657
8,5000,1000,0.005,3,random,hdf5,123.138,14.125,137.54
9,5000,1000,0.005,3,random,hdf5,115.451,12.916,128.597
10,5000,1000,0.005,3,random,hdf5,149.169,13.497,162.955
1,5000,1000,0.01,3,random,hdf5,99.164,12.922,112.343
2,5000,1000,0.01,3,random,hdf5,95.403,13.634,109.24
3,5000,1000,0.01,3,random,hdf5,97.194,13.096,110.491
4,5000,1000,0.01,3,random,hdf5,87.461,11.226,98.894
5,5000,1000,0.01,3,random,hdf5,99.272,13.283,112.769
6,5000,1000,0.01,3,random,hdf5,93.478,12.984,106.675
7,5000,1000,0.01,3,random,hdf5,94.387,11.9,106.475
8,5000,1000,0.01,3,random,hdf5,99.231,13.507,112.946
9,5000,1000,0.01,3,random,hdf5,61.675,9.611,71.43
10,5000,1000,0.01,3,random,hdf5,74.597,12.037,86.876
1,5000,1000,0.05,3,random,hdf5,95.145,12.086,107.483
2,5000,1000,0.05,3,random,hdf5,87.537,10.605,98.468
3,5000,1000,0.05,3,random,hdf5,93.026,13.35,106.672
4,5000,1000,0.05,3,random,hdf5,100.782,11.645,112.63
5,5000,1000,0.05,3,random,hdf5,79.387,11.477,91.161
6,5000,1000,0.05,3,random,hdf5,92.142,12.721,105.152
7,5000,1000,0.05,3,random,hdf5,90.077,12.326,102.591
8,5000,1000,0.05,3,random,hdf5,89.896,11.705,101.801
9,5000,1000,0.05,3,random,hdf5,98.227,12.446,110.885
10,5000,1000,0.05,3,random,hdf5,100.132,14.929,115.44
1,5000,1000,0.1,3,random,hdf5,117.264,15.084,132.596
2,5000,1000,0.1,3,random,hdf5,101.51,12.427,114.186
3,5000,1000,0.1,3,random,hdf5,122.485,14.317,137.052
4,5000,1000,0.1,3,random,hdf5,123.305,15.238,138.798
5,5000,1000,0.1,3,random,hdf5,119.248,13.901,133.412
6,5000,1000,0.1,3,random,hdf5,123.95,15.69,139.906
7,5000,1000,0.1,3,random,hdf5,109.75,12.424,122.397
8,5000,1000,0.1,3,random,hdf5,96.85,13.264,110.357
9,5000,1000,0.1,3,random,hdf5,88.227,11.891,100.31
10,5000,1000,0.1,3,random,hdf5,106.493,12.026,118.759
1,5000,1000,0.2,3,random,hdf5,139.075,14.517,153.899
2,5000,1000,0.2,3,random,hdf5,159.919,15.764,176.161
3,5000,1000,0.2,3,random,hdf5,120.831,13.264,134.379
4,5000,1000,0.2,3,random,hdf5,123.983,12.251,136.476
5,5000,1000,0.2,3,random,hdf5,107.71,11.867,119.94
6,5000,1000,0.2,3,random,hdf5,86.63,11.258,98.163
7,5000,1000,0.2,3,random,hdf5,130.431,14.073,144.799
8,5000,1000,0.2,3,random,hdf5,97.199,11.524,108.929
9,5000,1000,0.2,3,random,hdf5,126.911,14.319,141.524
10,5000,1000,0.2,3,random,hdf5,132.816,14.797,148.102
1,5000,1000,0.5,3,random,hdf5,131.754,16.74,149.075
2,5000,1000,0.5,3,random,hdf5,128.307,15.062,143.95
3,5000,1000,0.5,3,random,hdf5,125.646,15.166,141.237
4,5000,1000,0.5,3,random,hdf5,122.803,14.358,137.43
5,5000,1000,0.5,3,random,hdf5,116.156,13.333,129.725
6,5000,1000,0.5,3,random,hdf5,100.327,11.288,111.871
7,5000,1000,0.5,3,random,hdf5,129.649,15.108,145.325
8,5000,1000,0.5,3,random,hdf5,114.635,13.717,128.693
9,5000,1000,0.5,3,random,hdf5,115.058,13.673,128.973
10,5000,1000,0.5,3,random,hdf5,108.708,13.205,122.59
1,5000,1000,0.8,3,random,hdf5,152.595,16.341,169.345
2,5000,1000,0.8,3,random,hdf5,169.05,18.729,188.195
3,5000,1000,0.8,3,random,hdf5,133.196,14.68,148.315
4,5000,1000,0.8,3,random,hdf5,133.725,13.738,147.773
5,5000,1000,0.8,3,random,hdf5,145.303,15.59,161.279
6,5000,1000,0.8,3,random,hdf5,147.562,15.679,163.579
7,5000,1000,0.8,3,random,hdf5,159.219,16.176,175.734
8,5000,1000,0.8,3,random,hdf5,150.351,16.562,167.287
9,5000,1000,0.8,3,random,hdf5,143.867,15.64,159.868
10,5000,1000,0.8,3,random,hdf5,142.229,14.143,156.909
1,5000,1000,1,3,random,hdf5,67.262,6.515,78.292
2,5000,1000,1,3,random,hdf5,67.79,6.285,78.9
3,5000,1000,1,3,random,hdf5,56.519,4.701,65.438
4,5000,1000,1,3,random,hdf5,101.697,10.802,118.371
5,5000,1000,1,3,random,hdf5,82.291,7.703,95.596
6,5000,1000,1,3,random,hdf5,83.582,7.43,94.746
7,5000,1000,1,3,random,hdf5,62.438,5.144,71.267
8,5000,1000,1,3,random,hdf5,102.797,11.281,119.629
9,5000,1000,1,3,random,hdf5,64.332,5.881,75.575
10,5000,1000,1,3,random,hdf5,89.432,9.102,104.101
1,25000,1000,0.005,3,random,hdf5,472.955,51.179,525.385
2,25000,1000,0.005,3,random,hdf5,636.324,64.173,702.035
3,25000,1000,0.005,3,random,hdf5,591.955,64.666,658.696
4,25000,1000,0.005,3,random,hdf5,664.095,65.645,731.537
5,25000,1000,0.005,3,random,hdf5,474.958,50.962,526.887
6,25000,1000,0.005,3,random,hdf5,594.321,61.76,658.124
7,25000,1000,0.005,3,random,hdf5,541.949,57.3,600.467
8,25000,1000,0.005,3,random,hdf5,567.327,60.103,628.827
9,25000,1000,0.005,3,random,hdf5,552.871,58.277,612.48
10,25000,1000,0.005,3,random,hdf5,480.471,52.328,533.977
1,25000,1000,0.01,3,random,hdf5,588.311,60.854,652.823
2,25000,1000,0.01,3,random,hdf5,567.796,62.376,632.403
3,25000,1000,0.01,3,random,hdf5,637.704,69.617,710.28
4,25000,1000,0.01,3,random,hdf5,583.871,61.829,647.876
5,25000,1000,0.01,3,random,hdf5,469.93,50.77,524.082
6,25000,1000,0.01,3,random,hdf5,569.045,61.274,632.834
7,25000,1000,0.01,3,random,hdf5,514.442,55.039,572.623
8,25000,1000,0.01,3,random,hdf5,622.72,67.975,695.068
9,25000,1000,0.01,3,random,hdf5,643.42,68.86,715.698
10,25000,1000,0.01,3,random,hdf5,572.595,62.024,637.732
1,25000,1000,0.05,3,random,hdf5,633.735,73.463,709.846
2,25000,1000,0.05,3,random,hdf5,473.105,56.51,533.274
3,25000,1000,0.05,3,random,hdf5,498.268,56.334,556.997
4,25000,1000,0.05,3,random,hdf5,488.271,55.333,547.059
5,25000,1000,0.05,3,random,hdf5,575.38,65.419,643.446
6,25000,1000,0.05,3,random,hdf5,512.47,60.491,575.884
7,25000,1000,0.05,3,random,hdf5,549.689,65.933,620.626
8,25000,1000,0.05,3,random,hdf5,483.011,54.617,541.793
9,25000,1000,0.05,3,random,hdf5,546.492,65.946,615.569
10,25000,1000,0.05,3,random,hdf5,546.233,68.606,619.71
